-0.4117068184661946,
-0.15453926031316034,0.12173481499836311,-0.21244566311092694,0.5166408688515894,-0.375617927609285,
-0.15453926031316034,0.08312566017172508,-0.21244566311092694,0.5166408688515894,-0.375617927609285,
-0.15453926031316034,-0.748842786715459,-0.21244566311092694,-0.35480278267246235,-0.6698051840674972,
-0.15453926031316034,-0.748842786715459,-0.21244566311092694,-0.7066481963112223,-0.6698051840674972,
-0.15453926031316034,-0.748842786715459,-0.2326439974211178,-0.7066481963112223,-0.6698051840674972,
-0.11014942064192419,-0.2487988937775195,
-0.3531958915121743,-0.2487988937775195,
-0.3531958915121743,-0.2487988937775195,
-0.3531958915121743,-0.2487988937775195,
-0.35117204820587694,0.035673581366793015,
-0.35117204820587694,-0.10723687443940728,
-0.35117204820587694,-0.10723687443940728,
-0.5391037854308699,-0.37932865930699494,
0.07863081611554149,0.16561747319638,
0.07863081611554149,-1.2127105482281382,
-0.0004999311616300043,-1.2127105482281382,
-0.0807091028282393,-1.2127105482281382,
-0.23148433202721078,-0.9890413626461505,
-0.2626012200683968,-0.9890413626461505,
-0.8410624267561629,-0.9890413626461505,
-0.8410624267561629,-0.9890413626461505,
-0.23823481810450714,-0.746391594137357,
-0.9588905199346597,-0.9094914939142222,
-1.0265513829691673,-0.9094914939142222,
-1.0265513829691673,-0.9094914939142222,
-0.05887457322055497,
-0.05965427905816019,
-0.464369111553661,
-0.10122687131943826,
-1.055093453170334,
0.16574462630010695,
-0.36846404785105996,
0.029544526732815827,
-0.255188709768792,
-0.255188709768792,
-0.255188709768792,
0.30447972208246904,-0.5890601761036829,
0.30447972208246904,-0.5890601761036829,
-0.5453698595229608,-0.5890601761036829,
-0.5453698595229608,-0.5890601761036829,
-0.7418658519253859,-0.3864807969247966,
-0.7418658519253859,-0.3864807969247966,
-0.7418658519253859,-0.3864807969247966,
-0.7418658519253859,-0.3864807969247966,
-0.4796106487901164,-0.23711265385769723,
-0.4796106487901164,-0.23711265385769723,
-0.4796106487901164,-0.23711265385769723,
-0.4796106487901164,-0.23711265385769723,
-0.5539714006071697,-0.06667018482007746,
-0.5539714006071697,-0.06667018482007746,
-0.9474355077173432,-0.06667018482007746,
-0.9474355077173432,-0.06693016445728345,
0.27820553408038307,-0.06917390349340048,
-0.5288237022685051,-0.06917390349340048,
-0.5288237022685051,-0.06917390349340048,
-0.5288237022685051,-0.06917390349340048,
-0.5029152816056993,-0.015587892224947001,
-0.5029152816056993,-0.015587892224947001,
-0.5029152816056993,-0.015587892224947001,
-0.5029152816056993,-0.49573296827974395,
0.06687839694690739,-0.19195585973547202,
0.06687839694690739,-0.19195585973547202,
0.06370213515337042,-0.19195585973547202,
0.01982618020226839,-0.19195585973547202,
