Pop 0,Pop 1,Pop 2,Pop 3,Pop 4,Pop 5,Pop 6,Pop 7,Pop 8,Pop 9
-1.406432651,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-1.749238552,-1.69868429,-1.02307088,-2.025443816,-1.466036315
-1.406432651,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-1.749238552,-1.69868429,-1.02307088,-2.025443816,-1.466036315
-1.406432651,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-1.749238552,-1.69868429,-1.02307088,-2.025443816,-1.466036315
-1.406432651,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-1.749238552,-1.69868429,-1.02307088,-2.025443816,-1.466036315
-1.406432651,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-1.749238552,-1.69868429,-1.02307088,-2.025443816,-1.466036315
-1.406432651,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-1.749238552,-1.69868429,-1.02307088,-2.025443816,-1.466036315
-1.406432651,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-1.749238552,-1.69868429,-1.02307088,-2.025443816,-1.466036315
-1.406432651,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-1.749238552,-1.69868429,-1.02307088,-2.025443816,-1.466036315
-1.406432651,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-1.749238552,-1.69868429,-1.02307088,-2.025443816,-1.466036315
-1.406432651,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-1.749238552,-1.69868429,-1.02307088,-2.025443816,-1.466036315
-1.406432651,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-1.749238552,-1.69868429,-1.02307088,-2.025443816,-1.466036315
-1.406432651,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-1.749238552,-1.69868429,-1.02307088,-2.025443816,-1.466036315
-1.406432651,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-1.749238552,-1.69868429,-1.02307088,-2.025443816,-1.466036315
-1.406432651,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-1.770193842,-1.69868429,-1.02307088,-2.025443816,-1.466036315
-1.406432651,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-1.770193842,-1.69868429,-1.02307088,-2.025443816,-1.466036315
-1.406432651,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-1.770193842,-1.69868429,-1.120816828,-2.025443816,-1.466036315
-1.406432651,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-1.69868429,-1.120816828,-2.025443816,-1.466036315
-1.559589613,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-1.802334484,-1.120816828,-2.025443816,-1.466036315
-1.559589613,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-1.802334484,-1.120816828,-2.025443816,-1.466036315
-1.559589613,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-1.802334484,-1.120816828,-2.025443816,-1.466036315
-1.559589613,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-1.802334484,-1.551304852,-2.025443816,-1.466036315
-1.559589613,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-1.802334484,-1.551304852,-2.025443816,-1.466036315
-1.559589613,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-1.802334484,-1.551304852,-2.025443816,-1.466036315
-1.559589613,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-1.802334484,-1.551304852,-2.025443816,-1.466036315
-1.559589613,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-1.802334484,-1.551304852,-2.025443816,-1.466036315
-1.559589613,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-1.802334484,-1.551304852,-2.025443816,-1.466036315
-1.559589613,-3.583845655,-2.081157518,-1.927908942,-1.739318271,-2.058489423,-1.802334484,-1.551304852,-2.025443816,-1.466036315
