Pop 0,Pop 1,Pop 2,Pop 3,Pop 4,Pop 5,Pop 6,Pop 7,Pop 8,Pop 9
0.014781228,0.031408853,-1.061661627,0.036337971,-0.147725728,-0.674446075,-0.026103718,-0.129618199,0.124190157,-0.145142116
0.014781228,-0.275327877,-1.061661627,-0.047161046,-0.147725728,-0.674446075,-0.026103718,-0.464542832,-0.528715514,-0.145142116
0.008279978,-0.275327877,-1.061661627,-0.232941294,-0.147725728,-0.674446075,-0.026103718,-0.577289503,-0.528715514,-0.145142116
0.008279978,-0.275327877,-1.061661627,-0.428375451,-0.2847358,-0.674446075,-0.026103718,-0.577289503,-0.528715514,-0.145142116
-0.002233612,-0.275327877,-1.061661627,-0.428375451,-0.2847358,-0.674446075,-0.322650097,-0.577289503,-0.528715514,-0.145142116
-0.072216005,-0.275327877,-1.061661627,-1.090091259,-0.2847358,-0.674446075,-0.322650097,-0.577289503,-0.528715514,-0.422397193
-0.07712579,-0.275327877,-1.061661627,-1.090091259,-0.2847358,-0.674446075,-0.322650097,-0.577289503,-0.528715514,-0.422397193
-0.343199509,-0.275327877,-1.061661627,-1.090091259,-0.2847358,-0.674446075,-0.322650097,-0.577289503,-0.528715514,-0.422397193
-0.343199509,-0.275327877,-1.061661627,-1.090091259,-1.16352602,-0.674446075,-0.322650097,-0.577289503,-0.528715514,-0.422397193
-0.343199509,-0.275327877,-1.061661627,-1.090091259,-1.16352602,-0.674446075,-0.322650097,-0.577289503,-0.528715514,-0.542969805
-0.343199509,-0.47116743,-1.061661627,-1.090091259,-1.657532752,-0.674446075,-0.322650097,-0.577289503,-0.528715514,-0.894522414
-0.343199509,-0.47116743,-1.061661627,-1.090091259,-1.657532752,-0.674446075,-0.322650097,-0.577289503,-0.528715514,-0.894522414
-0.343199509,-0.47116743,-1.061661627,-1.090091259,-1.657532752,-0.674446075,-0.322650097,-0.577289503,-0.528715514,-0.894522414
-0.343199509,-0.47116743,-1.23148462,-1.090091259,-1.657532752,-0.674446075,-0.322650097,-0.577289503,-0.528715514,-0.894522414
-0.343199509,-0.47116743,-1.23148462,-1.090091259,-1.944204269,-0.674446075,-0.322650097,-0.577289503,-0.528715514,-0.894522414
-0.343199509,-0.47116743,-1.23148462,-1.098404522,-1.944204269,-0.674446075,-0.322650097,-0.577289503,-0.528715514,-0.894522414
-0.343199509,-0.47116743,-1.23148462,-1.098404522,-1.944204269,-0.674446075,-0.322650097,-0.577289503,-0.528715514,-0.894522414
-0.343199509,-0.47116743,-1.23148462,-1.098404522,-1.944204269,-0.674446075,-0.322650097,-0.577289503,-0.528715514,-0.894522414
-0.343199509,-0.953443297,-1.23148462,-1.098404522,-1.944204269,-0.674446075,-0.322650097,-0.577289503,-0.528715514,-0.894522414
-0.343199509,-0.953443297,-1.23148462,-1.098404522,-1.944204269,-0.674446075,-0.322650097,-0.577289503,-0.528715514,-0.894522414
-0.343199509,-0.953443297,-1.23148462,-1.098404522,-1.944204269,-0.688718791,-0.322650097,-0.577289503,-0.528715514,-0.894522414
-0.343199509,-0.953443297,-1.23148462,-1.098404522,-1.944204269,-0.688718791,-0.322650097,-0.577289503,-0.528715514,-0.894522414
-0.343199509,-0.953443297,-1.23148462,-1.098404522,-1.944204269,-0.688718791,-1.143162971,-0.577289503,-0.528715514,-1.130948376
-0.343199509,-0.953443297,-1.23148462,-1.098404522,-1.944204269,-0.688718791,-1.143162971,-1.006769283,-0.528715514,-1.130948376
-0.343199509,-0.953443297,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-0.528715514,-1.130948376
-0.343199509,-0.953443297,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-0.528715514,-1.130948376
-0.343199509,-0.953443297,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-0.528715514,-1.130948376
-0.343199509,-0.953443297,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-0.528715514,-1.130948376
-0.343199509,-0.953443297,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-0.752263837,-1.130948376
-0.343199509,-0.953443297,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-0.752263837,-1.130948376
-0.343199509,-0.953443297,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-0.752263837,-1.130948376
-0.406030738,-0.953443297,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-0.752263837,-1.130948376
-0.406030738,-0.953443297,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-0.752263837,-1.130948376
-0.406030738,-0.953443297,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-0.752263837,-1.753673418
-0.406030738,-0.953443297,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-0.752263837,-1.753673418
-0.406030738,-0.988860593,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-1.05905063,-1.753673418
-0.406030738,-0.988860593,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-1.05905063,-1.753673418
-0.406030738,-0.988860593,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-1.05905063,-1.753673418
-0.406030738,-0.988860593,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-1.05905063,-1.753673418
-0.406030738,-0.988860593,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-1.05905063,-1.753673418
-0.406030738,-0.988860593,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-1.05905063,-1.753673418
-0.406030738,-1.03423197,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-1.05905063,-1.753673418
-0.406030738,-1.03423197,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-1.05905063,-1.753673418
-0.406030738,-1.03423197,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-1.05905063,-1.753673418
-0.406030738,-1.03423197,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-1.05905063,-1.753673418
-0.406030738,-1.03423197,-1.23148462,-1.098605088,-1.944204269,-0.709770132,-1.143162971,-1.006769283,-1.05905063,-1.753673418
-0.406030738,-1.03423197,-1.23148462,-1.098605088,-1.944204269,-0.949066887,-1.143162971,-1.006769283,-1.05905063,-1.753673418
-0.406030738,-1.03423197,-1.23148462,-1.098605088,-1.944204269,-0.949066887,-1.143162971,-1.006769283,-1.05905063,-1.753673418
-0.406030738,-1.03423197,-1.23148462,-1.098605088,-1.944204269,-0.949066887,-1.143162971,-1.006769283,-1.05905063,-1.753673418
