Pop 0,Pop 1,Pop 2,Pop 3,Pop 4,Pop 5,Pop 6,Pop 7,Pop 8,Pop 9
-0.093694807,-0.061510262,-0.009081529,-0.000516431,-0.003531634,0.010090928,-0.086795117,-0.535051034,-1.030838853,-0.183761197
-0.093694807,-0.061510262,-0.009081529,-0.006263083,-0.003531634,-0.098594334,-0.086795117,-0.535051034,-1.030838853,-0.183761197
-0.093694807,-0.08807581,-0.009081529,-0.006263083,-0.003531634,-0.098594334,-0.086795117,-0.535051034,-1.030838853,-0.237032147
-0.093694807,-0.838100595,-0.573372851,-0.027692725,-0.003531634,-0.098594334,-0.349546024,-0.535051034,-1.030838853,-0.237032147
-0.093694807,-0.838100595,-1.076706616,-0.027692725,-0.005628724,-0.174332197,-0.349546024,-0.535051034,-1.030838853,-0.237032147
-0.093694807,-0.838100595,-1.076706616,-0.027692725,-0.102207917,-0.214731323,-0.349546024,-0.535051034,-1.030838853,-0.237032147
-0.093694807,-0.838100595,-1.076706616,-0.027692725,-0.102207917,-0.214731323,-0.349546024,-0.535051034,-1.030838853,-0.237032147
-0.093694807,-0.838100595,-1.076706616,-0.86513887,-0.102207917,-0.735705776,-0.349546024,-0.535051034,-1.030838853,-0.237032147
-0.093694807,-0.838100595,-1.076706616,-0.86513887,-0.102207917,-0.735705776,-0.537296342,-0.535051034,-1.030838853,-0.679585942
-0.093694807,-0.838100595,-1.076706616,-0.86513887,-0.102207917,-0.735705776,-0.537296342,-0.535051034,-1.030838853,-0.679585942
-0.093694807,-0.838100595,-1.076706616,-0.86513887,-0.102207917,-0.735705776,-0.72439471,-1.514431987,-1.030838853,-0.679585942
-0.093694807,-0.838100595,-1.076706616,-0.86513887,-0.102207917,-0.735705776,-0.72439471,-1.514431987,-1.030838853,-0.679585942
-0.464297792,-0.838100595,-1.709163578,-0.86513887,-0.102207917,-0.735705776,-0.975083235,-1.514431987,-1.030838853,-0.679585942
-0.464297792,-0.838100595,-1.709163578,-0.86513887,-0.102207917,-0.735705776,-0.975083235,-1.514431987,-1.030838853,-0.679585942
-0.464297792,-0.838100595,-1.709163578,-0.86513887,-0.102207917,-0.735705776,-0.975083235,-1.514431987,-1.030838853,-0.679585942
-0.814971809,-0.838100595,-1.709163578,-0.86513887,-0.102207917,-0.772620906,-0.975083235,-1.514431987,-1.030838853,-0.679585942
-1.735712734,-0.838100595,-1.709163578,-0.86513887,-0.127894217,-0.772620906,-0.975083235,-1.514431987,-1.030838853,-0.679585942
-1.735712734,-0.838100595,-1.709163578,-0.86513887,-0.127894217,-0.772620906,-0.975083235,-1.514431987,-1.030838853,-0.679585942
-1.735712734,-0.838100595,-1.709163578,-0.86513887,-0.221035942,-1.144355334,-0.975083235,-1.514431987,-1.030838853,-0.679585942
-1.735712734,-0.838100595,-1.709163578,-0.86513887,-0.221035942,-1.144355334,-0.975083235,-1.514431987,-1.030838853,-0.679585942
-1.735712734,-0.838100595,-1.709163578,-0.86513887,-0.221035942,-1.144355334,-0.975083235,-1.514431987,-1.030838853,-0.779927967
-1.735712734,-0.838100595,-1.709163578,-0.86513887,-0.221035942,-1.144355334,-0.975083235,-1.514431987,-1.030838853,-0.779927967
-1.735712734,-0.838100595,-1.709163578,-0.86513887,-0.221035942,-1.144355334,-0.975083235,-1.514431987,-1.030838853,-0.779927967
-1.735712734,-0.838100595,-1.709163578,-0.86513887,-0.563569552,-1.144355334,-0.975083235,-1.514431987,-1.030838853,-0.779927967
-1.735712734,-0.838100595,-1.709163578,-0.86513887,-0.763387317,-1.144355334,-0.975083235,-1.514431987,-1.030838853,-0.779927967
-1.735712734,-0.838100595,-1.709163578,-0.86513887,-0.763387317,-1.144355334,-0.975083235,-1.514431987,-1.030838853,-0.779927967
-1.735712734,-0.838100595,-1.709163578,-1.445256223,-0.763387317,-1.144355334,-0.975083235,-1.514431987,-1.744889622,-0.779927967
-1.735712734,-0.838100595,-1.709163578,-1.445256223,-0.763387317,-1.144355334,-0.975083235,-1.514431987,-1.744889622,-0.779927967
-1.735712734,-0.838100595,-1.709163578,-1.445256223,-1.193295398,-1.144355334,-0.975083235,-1.514431987,-1.744889622,-0.779927967
-1.735712734,-0.838100595,-1.709163578,-1.445256223,-1.193295398,-1.144355334,-0.975083235,-1.514431987,-1.744889622,-0.779927967
-1.735712734,-0.838100595,-1.709163578,-1.445256223,-1.193295398,-1.144355334,-0.975083235,-1.514431987,-1.744889622,-0.779927967
-1.735712734,-0.838100595,-1.709163578,-1.445256223,-1.541493474,-1.144355334,-0.975083235,-1.514431987,-1.744889622,-0.779927967
-1.735712734,-0.838100595,-1.709163578,-1.445256223,-1.541493474,-1.144355334,-0.975083235,-1.514431987,-1.744889622,-0.779927967
-1.735712734,-0.838100595,-1.709163578,-1.445256223,-1.541493474,-1.144355334,-0.975083235,-1.514431987,-1.744889622,-0.779927967
-1.735712734,-0.838100595,-1.709163578,-1.445256223,-1.541493474,-1.144355334,-0.975083235,-1.514431987,-1.744889622,-0.779927967
-1.735712734,-0.838100595,-1.709163578,-1.445256223,-1.541493474,-1.144355334,-0.975083235,-1.514431987,-1.744889622,-0.779927967
-1.735712734,-0.838100595,-1.709163578,-1.445256223,-1.541493474,-1.144355334,-0.975083235,-1.514431987,-1.744889622,-0.779927967
