-0.015073841988402278,-0.1039049819995507,0.27205815036582903,-0.17019237168992427,-0.36135520584804687,-0.11286274586222882,-0.2187653256301689,1.103291263376472,0.14282978261164053,-0.24749514377356072,-0.1652050333039503,-0.42942779292602207,-0.05404987889016618,0.06016787693886958,-0.2993964019237818,
-0.015073841988402278,-0.1039049819995507,-0.17547498969397465,-0.17019237168992427,-0.3747971083744231,-2.907991194987133,-0.2187653256301689,-0.050863175910629194,0.12318977070731714,-0.32286807468181467,-0.1652050333039503,-0.42942779292602207,-0.1795438276950627,0.06016787693886958,-0.2993964019237818,
-0.09188383986300286,-0.1039049819995507,-0.17547498969397465,-0.17019237168992427,-0.3747971083744231,-2.907991194987133,-0.2187653256301689,-0.050863175910629194,-0.04359521297402582,-0.32286807468181467,-0.1652050333039503,-0.42942779292602207,-0.1795438276950627,-0.11689289655860723,-0.6445468328246838,
-0.6295541849506545,-0.199899755874946,-0.17547498969397465,-0.17019237168992427,-0.3747971083744231,-2.907991194987133,-0.2187653256301689,-0.050863175910629194,-0.04359521297402582,-0.32286807468181467,-0.1652050333039503,-0.42942779292602207,-0.1795438276950627,-0.11689289655860723,-0.6445468328246838,
-0.6295541849506545,-0.199899755874946,-1.076115749399786,-0.17019237168992427,-2.092225675297883,-2.907991194987133,-1.3334041075766063,-0.4808587289006438,-0.2980323052490607,-0.709409584723527,-0.1652050333039503,-0.42942779292602207,-0.1795438276950627,-0.21795049960119367,-0.6445468328246838,
-0.6295541849506545,-0.48527424065246266,-1.076115749399786,-0.4755992742452765,-2.092225675297883,-2.907991194987133,-1.3334041075766063,-0.4808587289006438,-0.2980323052490607,-0.709409584723527,-0.1652050333039503,-0.4948376297663764,-0.1795438276950627,-0.21795049960119367,-0.6445468328246838,
-0.6295541849506545,-0.48527424065246266,-1.076115749399786,-0.4755992742452765,-2.092225675297883,-2.907991194987133,-1.3334041075766063,-0.4808587289006438,-0.2980323052490607,-0.709409584723527,-0.1652050333039503,-0.4948376297663764,-0.1795438276950627,-0.47416733697992963,-0.6445468328246838,
-0.6295541849506545,-0.48527424065246266,-1.7754882002095311,-0.4755992742452765,-2.092225675297883,-2.907991194987133,-1.3334041075766063,-0.4808587289006438,-0.2980323052490607,-0.709409584723527,-0.5338188431813162,-0.4948376297663764,-0.1795438276950627,-0.47416733697992963,-0.6445468328246838,
-0.6295541849506545,-1.3737465918921887,-1.7754882002095311,-0.4755992742452765,-2.092225675297883,-2.907991194987133,-1.3334041075766063,-1.207180671990952,-0.2980323052490607,-0.709409584723527,-0.5338188431813162,-0.4948376297663764,-0.1795438276950627,-0.47416733697992963,-0.6445468328246838,
-0.6295541849506545,-1.3737465918921887,-1.7754882002095311,-0.4755992742452765,-2.092225675297883,-2.907991194987133,-1.3334041075766063,-1.207180671990952,-0.6014756510105119,-0.7879370026421728,-0.5338188431813162,-0.4948376297663764,-0.1795438276950627,-0.47416733697992963,-0.6445468328246838,
-0.6295541849506545,-1.3737465918921887,-1.7754882002095311,-0.4755992742452765,-2.092225675297883,-2.907991194987133,-1.3334041075766063,-1.207180671990952,-0.6014756510105119,-0.7879370026421728,-0.5338188431813162,-0.4948376297663764,-0.1795438276950627,-0.47416733697992963,-0.6445468328246838,
-0.6295541849506545,-1.3737465918921887,-1.7754882002095311,-0.4755992742452765,-2.092225675297883,-2.907991194987133,-1.3334041075766063,-1.207180671990952,-0.6014756510105119,-0.8614302817838219,-0.5338188431813162,-0.4948376297663764,-0.1795438276950627,-0.47416733697992963,-0.6445468328246838,
-0.6295541849506545,-1.3737465918921887,-1.7754882002095311,-0.4755992742452765,-2.092225675297883,-2.907991194987133,-2.425686037697967,-1.207180671990952,-0.6014756510105119,-0.8614302817838219,-0.5338188431813162,-0.4948376297663764,-0.1795438276950627,-0.47416733697992963,-2.2796357469889634,
-0.6295541849506545,-1.3737465918921887,-1.9221652471348154,-0.4755992742452765,-2.092225675297883,-2.907991194987133,-2.425686037697967,-1.207180671990952,-0.6014756510105119,-0.8614302817838219,-0.5338188431813162,-0.7270163511131095,-0.2654616714192982,-0.47416733697992963,-2.2796357469889634,
-0.6295541849506545,-1.3737465918921887,-1.9221652471348154,-0.4755992742452765,-2.092225675297883,-2.907991194987133,-2.425686037697967,-1.207180671990952,-0.6014756510105119,-1.2879035641906749,-0.6041992577623366,-0.7270163511131095,-0.2654616714192982,-0.47416733697992963,-2.2796357469889634,
