Pop 0,Pop 1,Pop 2,Pop 3,Pop 4,Pop 5,Pop 6,Pop 7,Pop 8,Pop 9
-0.249656828,0.151329426,-0.216778554,-0.398826961,-0.480727696,0.398506517,-0.619684175,-0.203682184,-0.83528032,0.021818191
-0.249656828,0.1021491,-0.216778554,-0.398826961,-0.480727696,0.355926755,-0.629373858,-0.203682184,-0.83528032,0.021818191
-0.249656828,0.1021491,-0.216778554,-0.398826961,-0.480727696,-0.768862172,-0.629373858,-0.429481671,-0.83528032,-0.021628567
-0.249656828,-0.125700563,-0.216778554,-0.511751369,-1.754092186,-0.768862172,-1.016228332,-0.429481671,-0.83528032,-0.021628567
-0.249656828,-0.125700563,-0.216778554,-0.511751369,-1.754092186,-0.768862172,-1.016228332,-0.429481671,-0.83528032,-0.021628567
-0.249656828,-0.125700563,-0.216778554,-1.347337959,-1.754092186,-0.768862172,-1.016228332,-0.429481671,-0.83528032,-0.021628567
-0.249656828,-0.125700563,-0.216778554,-1.347337959,-1.754092186,-0.768862172,-1.016228332,-0.429481671,-0.83528032,-0.149754886
-1.259834497,-0.125700563,-0.216778554,-1.347337959,-1.754092186,-0.768862172,-1.199622558,-0.429481671,-0.83528032,-0.149754886
-1.259834497,-0.159406023,-0.216778554,-1.511001309,-1.754092186,-0.768862172,-1.199622558,-0.429481671,-0.83528032,-0.149754886
-1.259834497,-0.290651531,-0.216778554,-1.511001309,-1.754092186,-0.768862172,-1.199622558,-0.429481671,-2.089317942,-0.21269433
-1.259834497,-0.290651531,-0.216778554,-1.511001309,-1.754092186,-0.768862172,-1.199622558,-0.429481671,-2.089317942,-0.21269433
-1.259834497,-0.290651531,-0.216778554,-1.511001309,-1.754092186,-0.768862172,-1.199622558,-0.429481671,-2.089317942,-0.21269433
-1.259834497,-1.133619625,-0.959650673,-1.511001309,-1.754092186,-0.768862172,-1.199622558,-0.429481671,-2.089317942,-0.21269433
-1.259834497,-1.133619625,-0.959650673,-1.511001309,-1.754092186,-0.768862172,-1.199622558,-0.429481671,-2.089317942,-0.21269433
-1.259834497,-1.133619625,-0.959650673,-1.511001309,-1.754092186,-0.768862172,-2.481361845,-0.429481671,-2.089317942,-1.429797949
-2.570726047,-1.133619625,-0.959650673,-1.511001309,-1.754092186,-0.768862172,-2.481361845,-0.429481671,-2.089317942,-1.429797949
-2.570726047,-1.632499724,-0.959650673,-1.511001309,-1.754092186,-0.768862172,-2.481361845,-0.429481671,-2.089317942,-1.429797949
-2.570726047,-1.632499724,-0.959650673,-1.511001309,-1.754092186,-0.768862172,-2.481361845,-0.429481671,-2.089317942,-1.429797949
-2.570726047,-1.632499724,-0.959650673,-1.511001309,-1.754092186,-0.768862172,-2.481361845,-0.605953123,-2.089317942,-1.429797949
-2.570726047,-1.632499724,-0.959650673,-1.511001309,-1.754092186,-0.768862172,-2.481361845,-0.605953123,-2.089317942,-1.429797949
-2.570726047,-1.632499724,-1.399792987,-1.511001309,-1.754092186,-0.768862172,-2.481361845,-0.605953123,-2.089317942,-1.429797949
-2.570726047,-1.632499724,-1.399792987,-1.511001309,-1.754092186,-0.768862172,-2.481361845,-0.768799015,-2.089317942,-1.429797949
-2.570726047,-1.632499724,-1.399792987,-1.511001309,-1.754092186,-0.768862172,-2.481361845,-0.768799015,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.399792987,-1.511001309,-1.754092186,-0.768862172,-2.481361845,-0.768799015,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-1.754092186,-0.768862172,-2.481361845,-0.768799015,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-1.754092186,-1.249601847,-2.481361845,-0.768799015,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-1.754092186,-1.249601847,-2.481361845,-0.768799015,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-1.754092186,-1.249601847,-2.481361845,-0.768799015,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-1.754092186,-1.249601847,-2.481361845,-0.768799015,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-1.754092186,-1.249601847,-2.481361845,-0.768799015,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-1.754092186,-1.249601847,-2.481361845,-0.768799015,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-1.754092186,-1.625347239,-2.481361845,-0.768799015,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-1.754092186,-1.625347239,-2.481361845,-0.768799015,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-1.754092186,-1.625347239,-2.481361845,-0.768799015,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-1.754092186,-1.625347239,-2.481361845,-0.768799015,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-1.754092186,-1.625347239,-2.481361845,-0.768799015,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-2.155660239,-1.625347239,-2.481361845,-0.768799015,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-2.155660239,-1.625347239,-2.481361845,-0.768799015,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-2.155660239,-1.625347239,-2.481361845,-0.768799015,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-2.155660239,-1.625347239,-2.481361845,-0.768799015,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-2.155660239,-1.625347239,-2.481361845,-1.231243212,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-2.155660239,-1.625347239,-2.481361845,-1.231243212,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-2.155660239,-1.625347239,-2.481361845,-1.231243212,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-2.155660239,-1.625347239,-2.481361845,-1.231243212,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-2.155660239,-1.625347239,-2.481361845,-1.231243212,-2.089317942,-1.429797949
-2.570726047,-1.813979353,-1.930667612,-2.067159624,-2.155660239,-1.625347239,-2.481361845,-1.231243212,-2.089317942,-1.429797949
-2.570726047,-2.062466103,-1.930667612,-2.067159624,-2.155660239,-1.625347239,-2.481361845,-1.231243212,-2.089317942,-1.429797949
-2.570726047,-2.062466103,-1.930667612,-2.067159624,-2.155660239,-1.625347239,-2.481361845,-1.231243212,-2.089317942,-1.429797949
-2.570726047,-2.062466103,-1.930667612,-2.067159624,-2.155660239,-1.625347239,-2.481361845,-1.231243212,-2.089317942,-1.429797949
